Date,Open,High,Low,Adj Close,Volume
6/29/1992,0.408482,0.420759,0.404018,0.339144,188428800
6/30/1992,0.417411,0.430804,0.415179,0.348211,193345600
7/1/1992,0.428571,0.441964,0.426339,0.355466,143528000
7/2/1992,0.4375,0.4375,0.408482,0.335516,256648000
7/6/1992,0.415179,0.417411,0.40625,0.335516,122001600
7/7/1992,0.412946,0.412946,0.388393,0.321007,207088000
7/8/1992,0.392857,0.408482,0.392857,0.331889,195955200
7/9/1992,0.410714,0.415179,0.408482,0.332796,165793600
7/10/1992,0.410714,0.412946,0.40067,0.331889,143796800
7/13/1992,0.408482,0.420759,0.404018,0.340957,125563200
7/14/1992,0.419643,0.428571,0.419643,0.344584,125988800
7/15/1992,0.424107,0.4375,0.421875,0.348211,174462400
7/16/1992,0.426339,0.4375,0.421875,0.353652,139798400
7/17/1992,0.401786,0.410714,0.398438,0.326449,423640000
7/20/1992,0.399554,0.404018,0.392857,0.324635,192124800
7/21/1992,0.40625,0.412946,0.401786,0.331889,131947200
7/22/1992,0.404018,0.40625,0.392857,0.321007,161974400
7/23/1992,0.397321,0.399554,0.390625,0.324635,171516800
7/24/1992,0.397321,0.412946,0.392857,0.332796,134971200
7/27/1992,0.408482,0.415179,0.404018,0.328262,2396800
7/28/1992,0.40625,0.415179,0.404018,0.33733,134243200
7/29/1992,0.416295,0.426339,0.415179,0.342771,250768000
7/30/1992,0.421875,0.424107,0.417411,0.342771,137894400
7/31/1992,0.421875,0.424107,0.417411,0.339144,90708800
8/3/1992,0.417411,0.421875,0.40625,0.331889,68544000
8/4/1992,0.401786,0.408482,0.399554,0.330076,119716800
8/5/1992,0.40625,0.40625,0.397321,0.324635,139260800
8/6/1992,0.395089,0.397321,0.381696,0.319194,257969600
8/7/1992,0.375,0.390625,0.370536,0.31466,219161600
8/10/1992,0.386161,0.397321,0.383929,0.320101,91448000
8/11/1992,0.397321,0.397321,0.383929,0.315567,121307200
8/12/1992,0.390625,0.395089,0.386161,0.320101,121385600
8/13/1992,0.397321,0.40625,0.395089,0.324635,170990400
8/14/1992,0.401786,0.404018,0.397321,0.324635,136102400
8/17/1992,0.395089,0.399554,0.390625,0.325508,128710400
8/18/1992,0.397321,0.404018,0.397321,0.325508,112313600
8/19/1992,0.398438,0.404018,0.397321,0.323688,170542400
8/20/1992,0.399554,0.401786,0.395089,0.325508,108908800
8/21/1992,0.399554,0.404018,0.392857,0.324598,109468800
8/24/1992,0.395089,0.399554,0.386161,0.314597,152174400
8/25/1992,0.386161,0.397321,0.386161,0.322779,132361600
8/26/1992,0.395089,0.397321,0.386161,0.32187,121060800
8/27/1992,0.399554,0.402902,0.395089,0.323688,82745600
8/28/1992,0.395089,0.404018,0.392857,0.327326,61241600
8/31/1992,0.401786,0.412946,0.399554,0.334599,121116800
9/1/1992,0.412946,0.415179,0.408482,0.338237,60289600
9/2/1992,0.415179,0.435268,0.415179,0.352785,189896000
9/3/1992,0.4375,0.439732,0.426339,0.347329,211859200
9/4/1992,0.430804,0.430804,0.417411,0.343692,63235200
9/8/1992,0.417411,0.428571,0.415179,0.347329,70000000
9/9/1992,0.428571,0.439732,0.426339,0.356421,157203200
9/10/1992,0.428571,0.441964,0.424107,0.35824,228177600
9/11/1992,0.4375,0.439732,0.424107,0.34642,179883200
9/14/1992,0.4375,0.446429,0.433036,0.360058,214681600
9/15/1992,0.439732,0.439732,0.426339,0.350966,218523200
9/16/1992,0.426339,0.430804,0.415179,0.341874,178718400
9/17/1992,0.421875,0.421875,0.405134,0.334599,172435200
9/18/1992,0.408482,0.418527,0.404018,0.338237,115606400
9/21/1992,0.417411,0.426339,0.412946,0.338237,89678400
9/22/1992,0.417411,0.417411,0.404018,0.332781,111540800
9/23/1992,0.410714,0.424107,0.40625,0.34551,123972800
9/24/1992,0.421875,0.426339,0.412946,0.336418,125652800
9/25/1992,0.412946,0.415179,0.404018,0.330963,137468800
9/28/1992,0.401786,0.401786,0.390625,0.325508,149520000
9/29/1992,0.397321,0.40625,0.392857,0.326417,157270400
9/30/1992,0.401786,0.40625,0.397321,0.328235,100049600
10/1/1992,0.399554,0.402902,0.395089,0.32187,122729600
10/2/1992,0.397321,0.399554,0.383929,0.318233,113545600
10/5/1992,0.386161,0.390625,0.370536,0.316415,264958400
10/6/1992,0.390625,0.401786,0.381696,0.325508,113444800
10/7/1992,0.401786,0.404018,0.388393,0.318233,113310400
10/8/1992,0.392857,0.395089,0.383929,0.316415,126974400
10/9/1992,0.388393,0.392857,0.383929,0.315506,58744000
10/12/1992,0.386161,0.395089,0.386161,0.320052,71635200
10/13/1992,0.399554,0.410714,0.392857,0.330054,147179200
10/14/1992,0.404018,0.412946,0.401786,0.334599,95726400
10/15/1992,0.408482,0.410714,0.404018,0.330963,75420800
10/16/1992,0.417411,0.441964,0.415179,0.356421,451348800
10/19/1992,0.4375,0.439732,0.433036,0.356421,196044800
10/20/1992,0.4375,0.446429,0.433036,0.357331,287246400
10/21/1992,0.439732,0.441964,0.428571,0.352785,114251200
10/22/1992,0.433036,0.439732,0.430804,0.354603,84470400
10/23/1992,0.439732,0.441964,0.430804,0.354603,91425600
10/26/1992,0.435268,0.459821,0.433036,0.374606,250689600
10/27/1992,0.459821,0.46875,0.455357,0.374606,211960000
10/28/1992,0.457589,0.470982,0.453125,0.380062,196593600
10/29/1992,0.466518,0.482143,0.459821,0.387335,213897600
10/30/1992,0.477679,0.477679,0.464286,0.38188,129830400
11/2/1992,0.46875,0.470982,0.462054,0.380062,170094400
11/3/1992,0.46875,0.46875,0.459821,0.378243,112750400
11/4/1992,0.464286,0.470982,0.464286,0.38188,141960000
11/5/1992,0.46875,0.491071,0.46875,0.400064,298054400
11/6/1992,0.488839,0.504464,0.488839,0.40552,263972800
11/9/1992,0.5,0.5,0.488839,0.401884,112929600
11/10/1992,0.491071,0.504464,0.488839,0.409157,122225600
11/11/1992,0.504464,0.520089,0.502232,0.412794,140425600
11/12/1992,0.508929,0.513393,0.503348,0.413704,107598400
11/13/1992,0.508929,0.511161,0.5,0.409157,84750400
11/16/1992,0.502232,0.515625,0.5,0.417341,67547200
11/17/1992,0.511161,0.513393,0.489955,0.401884,168806400
11/18/1992,0.5,0.520089,0.495536,0.420068,304808000
11/19/1992,0.515625,0.53125,0.515625,0.423705,240542400
11/20/1992,0.522321,0.524554,0.508929,0.41825,155489600
11/23/1992,0.504464,0.508929,0.502232,0.412794,152723200
11/24/1992,0.508929,0.513393,0.504464,0.41825,156822400
11/25/1992,0.508929,0.511161,0.5,0.410976,117342400
11/27/1992,0.504464,0.511161,0.502232,0.410976,47196800
11/30/1992,0.502232,0.513393,0.496652,0.41914,160507200
12/1/1992,0.511161,0.526786,0.506696,0.424606,130144000
12/2/1992,0.520089,0.522321,0.508929,0.417317,97776000
12/3/1992,0.504464,0.514509,0.501116,0.41914,187588800
12/4/1992,0.511161,0.513393,0.504464,0.414584,95782400
12/7/1992,0.506696,0.515625,0.506696,0.420962,144222400
12/8/1992,0.515625,0.524554,0.515625,0.423695,196638400
12/9/1992,0.515625,0.517857,0.511161,0.420051,159409600
12/10/1992,0.511161,0.514509,0.504464,0.417317,140190400
12/11/1992,0.511161,0.520089,0.511161,0.41914,120187200
12/14/1992,0.513393,0.515625,0.506696,0.417317,110510400
12/15/1992,0.506696,0.508929,0.495536,0.410939,182537600
12/16/1992,0.502232,0.508929,0.486607,0.400916,225926400
12/17/1992,0.493304,0.513393,0.493304,0.414584,233867200
12/18/1992,0.513393,0.529018,0.511161,0.424606,235457600
12/21/1992,0.520089,0.535714,0.517857,0.434629,256065600
12/22/1992,0.533482,0.546875,0.533482,0.441919,280168000
12/23/1992,0.537946,0.540179,0.529018,0.435541,112336000
12/24/1992,0.535714,0.535714,0.526786,0.430074,45964800
12/28/1992,0.529018,0.533482,0.529018,0.433718,70448000
12/29/1992,0.53125,0.542411,0.53125,0.434629,116278400
12/30/1992,0.533482,0.533482,0.524554,0.428252,100587200
12/31/1992,0.524554,0.535714,0.524554,0.435541,92232000
1/4/1993,0.53125,0.535714,0.515625,0.424606,129136000
1/5/1993,0.517857,0.529018,0.511161,0.431896,186256000
1/6/1993,0.542411,0.553571,0.540179,0.450119,281400000
1/7/1993,0.551339,0.558036,0.541295,0.444652,272137600
1/8/1993,0.542411,0.5625,0.533482,0.453764,320936000
1/11/1993,0.553571,0.574777,0.551339,0.467432,273728000
1/12/1993,0.560268,0.569196,0.549107,0.448297,346158400
1/13/1993,0.549107,0.571429,0.546875,0.462876,199640000
1/14/1993,0.571429,0.582589,0.569196,0.47381,367808000
1/15/1993,0.544643,0.555804,0.535714,0.439185,902630400
1/18/1993,0.53125,0.535714,0.517857,0.433718,333636800
1/19/1993,0.533482,0.540179,0.529018,0.435541,274041600
1/20/1993,0.533482,0.537946,0.53125,0.437363,158737600
1/21/1993,0.533482,0.537946,0.524554,0.437363,184419200
1/22/1993,0.537946,0.537946,0.526786,0.433718,146944000
1/25/1993,0.529018,0.540179,0.529018,0.437363,202272000
1/26/1993,0.540179,0.553571,0.540179,0.44283,285622400
1/27/1993,0.544643,0.551339,0.524554,0.439185,226620800
1/28/1993,0.535714,0.537946,0.529018,0.436452,184038400
1/29/1993,0.537946,0.546875,0.526786,0.433718,266100800
2/1/1993,0.529018,0.546875,0.529018,0.446475,240553600
2/2/1993,0.542411,0.549107,0.537946,0.439185,182336000
2/3/1993,0.544643,0.544643,0.522321,0.437363,264185600
2/4/1993,0.535714,0.537946,0.526786,0.433718,208152000
2/5/1993,0.529018,0.53125,0.502232,0.417317,367617600
2/8/1993,0.508929,0.513393,0.495536,0.41185,281075200
2/9/1993,0.508929,0.512277,0.504464,0.414584,238660800
2/10/1993,0.508929,0.511161,0.491071,0.406383,268284800
2/11/1993,0.497768,0.502232,0.491071,0.401828,168268800
2/12/1993,0.491071,0.495536,0.479911,0.393572,275396800
2/16/1993,0.477679,0.477679,0.459821,0.38718,407736000
2/17/1993,0.475446,0.482143,0.464286,0.393572,249580800
2/18/1993,0.491071,0.493304,0.477679,0.40179,280123200
2/19/1993,0.493304,0.495536,0.488839,0.40179,177800000
2/22/1993,0.491071,0.5,0.488839,0.402704,98761600
2/23/1993,0.491071,0.493304,0.482143,0.396311,194073600
2/24/1993,0.465402,0.481027,0.465402,0.391746,286563200
2/25/1993,0.475446,0.488839,0.475446,0.399964,167227200
2/26/1993,0.484375,0.484375,0.466518,0.38718,294884800
3/1/1993,0.473214,0.477679,0.470982,0.389006,119302400
3/2/1993,0.473214,0.486607,0.473214,0.396311,147694400
3/3/1993,0.482143,0.491071,0.475446,0.399051,202697600
3/4/1993,0.486607,0.493304,0.477679,0.40179,188339200
3/5/1993,0.488839,0.497768,0.488839,0.40179,111619200
3/8/1993,0.491071,0.506696,0.491071,0.412748,177004800
3/9/1993,0.504464,0.513393,0.504464,0.414574,154828800
3/10/1993,0.506696,0.511161,0.5,0.414574,132496000
3/11/1993,0.508929,0.511161,0.502232,0.415488,144614400
3/12/1993,0.506696,0.506696,0.495536,0.410922,126694400
3/15/1993,0.5,0.511161,0.49442,0.416401,136035200
3/16/1993,0.511161,0.515625,0.504464,0.412748,101281600
3/17/1993,0.504464,0.508929,0.491071,0.402704,176220800
3/18/1993,0.491071,0.496652,0.486607,0.398138,106187200
3/19/1993,0.491071,0.493304,0.477679,0.392659,154100800
3/22/1993,0.477679,0.481027,0.470982,0.389006,165200000
3/23/1993,0.475446,0.482143,0.469866,0.385353,102536000
3/24/1993,0.470982,0.484375,0.46875,0.392659,143068800
3/25/1993,0.479911,0.488839,0.477679,0.399964,171046400
3/26/1993,0.488839,0.488839,0.46875,0.389006,151760000
3/29/1993,0.466518,0.46875,0.453125,0.372569,261710400
3/30/1993,0.456473,0.466518,0.448661,0.381701,264051200
3/31/1993,0.46875,0.470982,0.457589,0.376222,223036800
4/1/1993,0.457589,0.464286,0.455357,0.378048,108203200
4/2/1993,0.450893,0.457589,0.441964,0.366177,253792000
4/5/1993,0.446429,0.450893,0.441964,0.365264,149172800
4/6/1993,0.446429,0.448661,0.435268,0.356132,168369600
4/7/1993,0.4375,0.453125,0.433036,0.368917,162848000
4/8/1993,0.446429,0.450893,0.4375,0.363437,163430400
4/12/1993,0.441964,0.455357,0.441964,0.365264,93049600
4/13/1993,0.450893,0.457589,0.430804,0.354306,164483200
4/14/1993,0.430804,0.435268,0.425223,0.356132,170060800
4/15/1993,0.430804,0.430804,0.417411,0.345174,218702400
4/16/1993,0.430804,0.435268,0.422991,0.351567,686795200
4/19/1993,0.433036,0.441964,0.430804,0.354306,227864000
4/20/1993,0.435268,0.448661,0.430804,0.365264,240049600
4/21/1993,0.448661,0.453125,0.439732,0.362524,205273600
4/22/1993,0.439732,0.450893,0.4375,0.365264,157673600
4/23/1993,0.444196,0.448661,0.435268,0.359785,134142400
4/26/1993,0.439732,0.444196,0.433036,0.357959,102804800
4/27/1993,0.435268,0.448661,0.435268,0.367091,129673600
4/28/1993,0.444196,0.464286,0.444196,0.375308,163240000
4/29/1993,0.459821,0.462054,0.447545,0.370743,82443200
4/30/1993,0.453125,0.46875,0.453125,0.374395,132339200
5/3/1993,0.457589,0.464286,0.455357,0.378962,65184000
5/4/1993,0.466518,0.484375,0.464286,0.38992,170822400
5/5/1993,0.473214,0.495536,0.473214,0.398138,253064000
5/6/1993,0.486607,0.488839,0.477679,0.392659,70459200
5/7/1993,0.477679,0.488839,0.477679,0.399964,81894400
5/10/1993,0.491071,0.498884,0.491071,0.40179,137928000
5/11/1993,0.491071,0.493304,0.482143,0.398138,158379200
5/12/1993,0.484375,0.488839,0.473214,0.389006,105224000
5/13/1993,0.477679,0.497768,0.477679,0.405443,361726400
5/14/1993,0.493304,0.5,0.491071,0.405443,117409600
5/17/1993,0.495536,0.5,0.491071,0.407269,69641600
5/18/1993,0.495536,0.502232,0.491071,0.405443,163475200
5/19/1993,0.488839,0.513393,0.486607,0.418227,172771200
5/20/1993,0.511161,0.526786,0.511161,0.429185,290528000
5/21/1993,0.524554,0.527902,0.506696,0.420053,148198400
5/24/1993,0.506696,0.524554,0.506696,0.420967,150315200
5/25/1993,0.506696,0.513393,0.497768,0.411835,180723200
5/26/1993,0.5,0.515625,0.49442,0.42188,121564800
5/27/1993,0.515625,0.522321,0.511161,0.420053,197288000
5/28/1993,0.508929,0.513393,0.502232,0.414526,183948800
6/1/1993,0.504464,0.515625,0.504464,0.417272,135072000
6/2/1993,0.506696,0.520089,0.5,0.417272,200480000
6/3/1993,0.508929,0.511161,0.5,0.412696,156856000
6/4/1993,0.497768,0.502232,0.486607,0.401715,213684800
6/7/1993,0.486607,0.488839,0.449777,0.371518,482305600
6/8/1993,0.435268,0.446429,0.428571,0.362367,621096000
6/9/1993,0.401786,0.407366,0.392857,0.323934,1178419200
6/10/1993,0.388393,0.399554,0.381696,0.325764,553705600
6/11/1993,0.401786,0.404018,0.387277,0.320274,242323200
6/14/1993,0.392857,0.399554,0.388393,0.32668,249491200
6/15/1993,0.404018,0.404018,0.373884,0.307463,448324800
6/16/1993,0.377232,0.386161,0.370536,0.309293,353080000
6/17/1993,0.379464,0.379464,0.361607,0.301973,409438400
6/18/1993,0.371652,0.376116,0.354911,0.300142,311292800
6/21/1993,0.361607,0.361607,0.352679,0.290077,273582400
6/22/1993,0.364955,0.375,0.354911,0.302888,336380800
6/23/1993,0.372768,0.372768,0.357143,0.296482,180723200
6/24/1993,0.361607,0.372768,0.357143,0.305633,222835200
6/25/1993,0.360491,0.363839,0.352679,0.292822,257163200
6/28/1993,0.361607,0.361607,0.345982,0.293737,353617600
6/29/1993,0.359375,0.359375,0.34375,0.285501,294268800
6/30/1993,0.345982,0.354911,0.34375,0.289162,200256000
7/1/1993,0.348214,0.354911,0.339286,0.278181,218164800
7/2/1993,0.341518,0.345982,0.337054,0.281841,191632000
7/6/1993,0.341518,0.348214,0.334821,0.276351,155254400
7/7/1993,0.334821,0.33817,0.323661,0.2672,227035200
7/8/1993,0.325893,0.334821,0.323661,0.2672,138969600
7/9/1993,0.330357,0.332589,0.325893,0.26903,156878400
7/12/1993,0.328125,0.340402,0.323661,0.278181,173880000
7/13/1993,0.345982,0.345982,0.330357,0.27269,158110400
7/14/1993,0.328125,0.334821,0.319196,0.27269,246299200
7/15/1993,0.332589,0.337054,0.314732,0.261709,338038400
7/16/1993,0.254464,0.264509,0.236607,0.201315,2120596800
7/19/1993,0.25,0.256696,0.227679,0.187589,806232000
7/20/1993,0.234375,0.247768,0.229911,0.19674,531910400
7/21/1993,0.232143,0.238839,0.227679,0.192164,455907200
7/22/1993,0.232143,0.241071,0.229911,0.193994,211176000
7/23/1993,0.241071,0.245536,0.232143,0.192164,233777600
7/26/1993,0.238839,0.245536,0.232143,0.19674,152824000
7/27/1993,0.238839,0.245536,0.234375,0.193994,198609600
7/28/1993,0.234375,0.241071,0.234375,0.19674,91795200
7/29/1993,0.241071,0.245536,0.238839,0.199485,121374400
7/30/1993,0.245536,0.252232,0.241071,0.203145,214446400
8/2/1993,0.252232,0.261161,0.25,0.208636,216305600
8/3/1993,0.258929,0.261161,0.256696,0.212296,176478400
8/4/1993,0.261161,0.272321,0.258929,0.221446,242995200
8/5/1993,0.274554,0.274554,0.258929,0.215956,209372800
8/6/1993,0.261161,0.270089,0.261161,0.214126,125921600
8/9/1993,0.261161,0.270089,0.258929,0.217786,161414400
8/10/1993,0.263393,0.265625,0.252232,0.208636,152779200
8/11/1993,0.254464,0.254464,0.241071,0.201315,166969600
8/12/1993,0.245536,0.247768,0.232143,0.193994,338172800
8/13/1993,0.236607,0.247768,0.234375,0.2004,138812800
8/16/1993,0.245536,0.25,0.243304,0.202201,102446400
8/17/1993,0.247768,0.254464,0.243304,0.208635,108180800
8/18/1993,0.258929,0.265625,0.252232,0.209554,188720000
8/19/1993,0.256696,0.256696,0.245536,0.202201,152129600
8/20/1993,0.247768,0.25,0.241071,0.205878,99937600
8/23/1993,0.25,0.256696,0.245536,0.208635,91179200
8/24/1993,0.252232,0.256696,0.247768,0.205878,101259200
8/25/1993,0.25,0.252232,0.238839,0.200363,145768000
8/26/1993,0.243304,0.243304,0.236607,0.197605,176142400
8/27/1993,0.241071,0.241071,0.234375,0.194848,186569600
8/30/1993,0.236607,0.236607,0.231027,0.191172,273739200
8/31/1993,0.236607,0.238839,0.232143,0.194848,127870400
9/1/1993,0.236607,0.238839,0.229911,0.192091,225568000
9/2/1993,0.232143,0.234375,0.225446,0.189334,282262400
9/3/1993,0.232143,0.232143,0.225446,0.189334,162937600
9/7/1993,0.232143,0.241071,0.229911,0.19301,143539200
9/8/1993,0.234375,0.241071,0.232143,0.196686,226632000
9/9/1993,0.238839,0.241071,0.232143,0.191172,149531200
9/10/1993,0.234375,0.234375,0.226563,0.19301,134489600
9/13/1993,0.234375,0.236607,0.220982,0.185657,255785600
9/14/1993,0.216518,0.223214,0.214286,0.178305,276640000
9/15/1993,0.21875,0.223214,0.209821,0.180143,257723200
9/16/1993,0.216518,0.223214,0.216518,0.181981,85960000
9/17/1993,0.217634,0.227679,0.216518,0.185657,172032000
9/20/1993,0.225446,0.227679,0.220982,0.1829,111036800
9/21/1993,0.220982,0.225446,0.21317,0.180143,146496000
9/22/1993,0.216518,0.227679,0.216518,0.187496,110488000
9/23/1993,0.227679,0.227679,0.21875,0.181981,130950400
9/24/1993,0.223214,0.225446,0.21875,0.183819,76574400
9/27/1993,0.223214,0.225446,0.216518,0.181981,113176000
9/28/1993,0.220982,0.223214,0.216518,0.181981,94550400
9/29/1993,0.216518,0.222098,0.212054,0.175548,236745600
9/30/1993,0.214286,0.214286,0.205357,0.171871,274904000
10/1/1993,0.203125,0.205357,0.200893,0.167276,335988800
10/4/1993,0.202009,0.205357,0.196429,0.167276,192841600
10/5/1993,0.205357,0.214286,0.205357,0.17279,176310400
10/6/1993,0.212054,0.214286,0.208705,0.17371,175280000
10/7/1993,0.209821,0.212054,0.203125,0.169114,134904000
10/8/1993,0.207589,0.207589,0.198661,0.166356,139406400
10/11/1993,0.203125,0.214286,0.203125,0.174629,161145600
10/12/1993,0.214286,0.223214,0.212054,0.176467,306342400
10/13/1993,0.216518,0.216518,0.209821,0.176467,177004800
10/14/1993,0.214286,0.21875,0.209821,0.174629,160686400
10/15/1993,0.247768,0.254464,0.238839,0.207716,955248000
10/18/1993,0.25,0.256696,0.247768,0.208635,332998400
10/19/1993,0.252232,0.254464,0.243304,0.204039,213572800
10/20/1993,0.25,0.252232,0.243304,0.204039,138409600
10/21/1993,0.245536,0.279018,0.243304,0.222421,627110400
10/22/1993,0.272321,0.28125,0.265625,0.222421,396076800
10/25/1993,0.270089,0.272321,0.264509,0.220583,219128000
10/26/1993,0.265625,0.267857,0.258929,0.218745,222476800
10/27/1993,0.267857,0.287946,0.265625,0.23345,459065600
10/28/1993,0.283482,0.287946,0.276786,0.227936,244462400
10/29/1993,0.276786,0.283482,0.272321,0.226098,136864000
11/1/1993,0.274554,0.28125,0.270089,0.231612,105974400
11/2/1993,0.279018,0.294643,0.276786,0.240803,224246400
11/3/1993,0.294643,0.294643,0.276786,0.232531,176960000
11/4/1993,0.28125,0.287946,0.274554,0.237126,185371200
11/5/1993,0.284598,0.287946,0.274554,0.234369,378033600
11/8/1993,0.285714,0.28683,0.272321,0.226098,166992000
11/9/1993,0.276786,0.279018,0.265625,0.221502,171248000
11/10/1993,0.270089,0.274554,0.267857,0.226098,76977600
11/11/1993,0.274554,0.285714,0.272321,0.230693,142430400
11/12/1993,0.28125,0.285714,0.272321,0.23345,143662400
11/15/1993,0.28125,0.292411,0.28125,0.235288,157102400
11/16/1993,0.285714,0.305804,0.283482,0.249994,303083200
11/17/1993,0.303571,0.3125,0.292411,0.246318,302624000
11/18/1993,0.299107,0.301339,0.294643,0.246318,114408000
11/19/1993,0.294643,0.299107,0.290179,0.243513,122964800
11/22/1993,0.292411,0.294643,0.287946,0.239824,150606400
11/23/1993,0.290179,0.294643,0.279018,0.243513,186166400
11/24/1993,0.292411,0.299107,0.291295,0.243513,90440000
11/26/1993,0.292411,0.294643,0.287946,0.240746,43444800
11/29/1993,0.287946,0.290179,0.28125,0.234289,96712000
11/30/1993,0.283482,0.291295,0.28125,0.232444,112660800
12/1/1993,0.285714,0.287946,0.279018,0.232444,111216000
12/2/1993,0.283482,0.285714,0.276786,0.234289,100654400
12/3/1993,0.283482,0.285714,0.276786,0.232444,120467200
12/6/1993,0.28125,0.290179,0.279018,0.237978,156979200
12/7/1993,0.285714,0.287946,0.28125,0.237978,63851200
12/8/1993,0.285714,0.287946,0.28125,0.235212,39592000
12/9/1993,0.283482,0.285714,0.265625,0.221376,182761600
12/10/1993,0.270089,0.272321,0.247768,0.208462,497257600
12/13/1993,0.252232,0.263393,0.247768,0.217686,244328000
12/14/1993,0.261161,0.265625,0.258929,0.214919,293664000
12/15/1993,0.258929,0.265625,0.258929,0.219531,123883200
12/16/1993,0.263393,0.265625,0.258929,0.216764,126369600
12/17/1993,0.263393,0.265625,0.260045,0.217686,145152000
12/20/1993,0.261161,0.265625,0.252232,0.210307,189033600
12/21/1993,0.254464,0.256696,0.243304,0.202928,251126400
12/22/1993,0.243304,0.254464,0.241071,0.206617,181372800
12/23/1993,0.243304,0.243304,0.236607,0.201083,226956800
12/27/1993,0.247768,0.256696,0.243304,0.210307,159936000
12/28/1993,0.256696,0.263393,0.254464,0.214919,159499200
12/29/1993,0.261161,0.261161,0.254464,0.210307,107352000
12/30/1993,0.254464,0.270089,0.254464,0.219531,314552000
12/31/1993,0.265625,0.270089,0.261161,0.215842,160966400
1/3/1994,0.263393,0.267857,0.258929,0.220453,181529600
1/4/1994,0.270089,0.28125,0.267857,0.232444,285174400
1/5/1994,0.283482,0.302455,0.283482,0.249047,612136000
1/6/1994,0.301339,0.303571,0.290179,0.241669,366508800
1/7/1994,0.285714,0.296875,0.279018,0.244436,298793600
1/10/1994,0.294643,0.302455,0.292411,0.248125,201588800
1/11/1994,0.299107,0.301339,0.283482,0.235212,355398400
1/12/1994,0.287946,0.287946,0.272321,0.225065,439118400
1/13/1994,0.267857,0.274554,0.265625,0.225988,531596800
1/14/1994,0.274554,0.283482,0.272321,0.228755,214513600
1/17/1994,0.276786,0.28125,0.267857,0.224143,145712000
1/18/1994,0.270089,0.270089,0.258929,0.216764,362801600
1/19/1994,0.261161,0.265625,0.256696,0.215842,281590400
1/20/1994,0.263393,0.274554,0.263393,0.220453,268083200
1/21/1994,0.296875,0.299107,0.287946,0.24628,980134400
1/24/1994,0.296875,0.314732,0.296875,0.258272,692148800
1/25/1994,0.310268,0.3125,0.296875,0.24997,442332800
1/26/1994,0.301339,0.303571,0.296875,0.247203,165804800
1/27/1994,0.299107,0.305804,0.294643,0.251815,132249600
1/28/1994,0.305804,0.310268,0.301339,0.250892,136438400
1/31/1994,0.299107,0.301339,0.292411,0.241669,238380800
2/1/1994,0.294643,0.299107,0.287946,0.245358,156721600
2/2/1994,0.296875,0.296875,0.290179,0.243513,146451200
2/3/1994,0.294643,0.300223,0.290179,0.247203,137995200
2/4/1994,0.299107,0.3125,0.296875,0.247203,354009600
2/7/1994,0.299107,0.331473,0.299107,0.270308,725446400
2/8/1994,0.321429,0.325893,0.314732,0.264754,285387200
2/9/1994,0.319196,0.325893,0.314732,0.268457,186984000
2/10/1994,0.323661,0.334821,0.321429,0.270308,302030400
2/11/1994,0.323661,0.334821,0.323661,0.274011,164248000
2/14/1994,0.330357,0.339286,0.328125,0.274011,245548800
2/15/1994,0.328125,0.334821,0.323661,0.274937,129774400
2/16/1994,0.334821,0.334821,0.328125,0.27216,122024000
2/17/1994,0.332589,0.33817,0.323661,0.274011,145152000
2/18/1994,0.325893,0.330357,0.323661,0.268457,149072000
2/22/1994,0.323661,0.334821,0.319196,0.275862,214569600
2/23/1994,0.332589,0.341518,0.330357,0.275862,260534400
2/24/1994,0.330357,0.332589,0.323661,0.271234,197859200
2/25/1994,0.330357,0.332589,0.316964,0.266606,236824000
2/28/1994,0.323661,0.330357,0.321429,0.270308,123827200
3/1/1994,0.328125,0.328125,0.319196,0.268457,211870400
3/2/1994,0.314732,0.323661,0.310268,0.263828,294145600
3/3/1994,0.319196,0.323661,0.316964,0.264754,188473600
3/4/1994,0.321429,0.334821,0.319196,0.27216,226844800
3/7/1994,0.330357,0.340402,0.328125,0.280491,310396800
3/8/1994,0.339286,0.339286,0.328125,0.274011,186054400
3/9/1994,0.327009,0.334821,0.321429,0.277714,248539200
3/10/1994,0.332589,0.335938,0.328125,0.275862,143763200
3/11/1994,0.330357,0.337054,0.328125,0.275862,161840000
3/14/1994,0.34375,0.34375,0.337054,0.282343,441705600
3/15/1994,0.341518,0.341518,0.332589,0.27864,204545600
3/16/1994,0.334821,0.337054,0.325893,0.27216,147168000
3/17/1994,0.328125,0.330357,0.323661,0.270308,156228800
3/18/1994,0.328125,0.328125,0.319196,0.269383,223675200
3/21/1994,0.324777,0.325893,0.314732,0.262902,246512000
3/22/1994,0.314732,0.316964,0.308036,0.2592,242827200
3/23/1994,0.314732,0.316964,0.305804,0.260125,216686400
3/24/1994,0.313616,0.314732,0.303571,0.256423,188092800
3/25/1994,0.310268,0.310268,0.292411,0.242537,343638400
3/28/1994,0.294643,0.303571,0.292411,0.24624,282576000
3/29/1994,0.296875,0.301339,0.287946,0.242537,213516800
3/30/1994,0.290179,0.296875,0.283482,0.240686,169825600
3/31/1994,0.290179,0.299107,0.28125,0.24624,209059200
4/4/1994,0.287946,0.296875,0.283482,0.24624,168302400
4/5/1994,0.301339,0.305804,0.299107,0.248091,97899200
4/6/1994,0.303571,0.303571,0.292411,0.248091,129091200
4/7/1994,0.299107,0.301339,0.292411,0.247165,77369600
4/8/1994,0.301339,0.303571,0.296875,0.248091,176848000
